Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
07-09-2013	IMIS	Miscellaneous Internal Document	PROSECUTION	1	12043900-2013-07-09-00001-IMIS.pdf
08-17-2010	COCOUT	Certificate of Correction - Post Issue Communication	PROSECUTION	1	12043900-2010-08-17-00001-COCOUT.pdf
03-25-2010	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12043900-2010-03-25-00002-WFEE.pdf
03-25-2010	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12043900-2010-03-25-00001-N417.pdf
03-18-2010	COCIN	Request for Certificate of Correction	PROSECUTION	2	12043900-2010-03-18-00001-COCIN.pdf
12-23-2009	ISSUE.NTF	Issue Notification	PROSECUTION	1	12043900-2009-12-23-00001-ISSUE.NTF.pdf
12-02-2009	M327	Miscellaneous Communication to Applicant - No Action Count	PROSECUTION	2	12043900-2009-12-02-00002-M327.pdf
12-02-2009	892	List of references cited by examiner	PROSECUTION	1	12043900-2009-12-02-00001-892.pdf
09-10-2009	IFEE	Issue Fee Payment (PTO-85B)	PROSECUTION	1	12043900-2009-09-10-00003-IFEE.pdf
09-10-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12043900-2009-09-10-00002-WFEE.pdf
09-10-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12043900-2009-09-10-00001-N417.pdf
08-07-2009	NOA	Notice of Allowance and Fees Due (PTOL-85)	PROSECUTION	4	12043900-2009-08-07-00004-NOA.pdf
08-07-2009	FWCLM	Index of Claims	PROSECUTION	1	12043900-2009-08-07-00003-FWCLM.pdf
08-07-2009	IIFW	Issue Information including classification, examiner, name, claim, renumbering, etc.	PROSECUTION	1	12043900-2009-08-07-00002-IIFW.pdf
08-07-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12043900-2009-08-07-00001-SRFW.pdf
06-08-2009	DISQ	Terminal Disclaimer review decision	PROSECUTION	1	12043900-2009-06-08-00001-DISQ.pdf
05-26-2009	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	12043900-2009-05-26-00006-A....pdf
05-26-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	2	12043900-2009-05-26-00005-REM.pdf
05-26-2009	DIST	Terminal Disclaimer Filed	PROSECUTION	2	12043900-2009-05-26-00004-DIST.pdf
05-26-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12043900-2009-05-26-00003-WFEE.pdf
05-26-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12043900-2009-05-26-00002-N417.pdf
05-26-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12043900-2009-05-26-00001-WFEE.pdf
01-27-2009	CTNF	Non-Final Rejection	PROSECUTION	4	12043900-2009-01-27-00005-CTNF.pdf
01-27-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12043900-2009-01-27-00004-SRFW.pdf
01-27-2009	FWCLM	Index of Claims	PROSECUTION	1	12043900-2009-01-27-00003-FWCLM.pdf
01-27-2009	BIB	Bibliographic Data Sheet	PROSECUTION	1	12043900-2009-01-27-00002-BIB.pdf
01-27-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	12043900-2009-01-27-00001-SRNT.pdf
06-26-2008	NTC.PUB	Notice of Publication	PROSECUTION	1	12043900-2008-06-26-00001-NTC.PUB.pdf
03-17-2008	APP.FILE.REC	Filing Receipt	PROSECUTION	3	12043900-2008-03-17-00001-APP.FILE.REC.pdf
03-06-2008	ABST	Abstract	PROSECUTION	1	12043900-2008-03-06-00009-ABST.pdf
03-06-2008	ADS	Application Data Sheet	PROSECUTION	3	12043900-2008-03-06-00008-ADS.pdf
03-06-2008	CLM	Claims	PROSECUTION	1	12043900-2008-03-06-00007-CLM.pdf
03-06-2008	SPEC	Specification	PROSECUTION	23	12043900-2008-03-06-00006-SPEC.pdf
03-06-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12043900-2008-03-06-00005-WFEE.pdf
03-06-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	3	12043900-2008-03-06-00004-N417.pdf
03-06-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12043900-2008-03-06-00003-WFEE.pdf
03-06-2008	OATH	Oath or Declaration filed	PROSECUTION	2	12043900-2008-03-06-00002-OATH.pdf
03-06-2008	DRW	Drawings-only black and white line drawings	PROSECUTION	43	12043900-2008-03-06-00001-DRW.pdf
