Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
05-27-2009	ISSUE.NTF	Issue Notification	PROSECUTION	1	12164131-2009-05-27-00001-ISSUE.NTF.pdf
05-12-2009	IFEE	Issue Fee Payment (PTO-85B)	PROSECUTION	1	12164131-2009-05-12-00003-IFEE.pdf
05-12-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12164131-2009-05-12-00002-WFEE.pdf
05-12-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12164131-2009-05-12-00001-N417.pdf
04-16-2009	NOA	Notice of Allowance and Fees Due (PTOL-85)	PROSECUTION	4	12164131-2009-04-16-00005-NOA.pdf
04-16-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	12164131-2009-04-16-00004-SRNT.pdf
04-16-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12164131-2009-04-16-00003-SRFW.pdf
04-16-2009	IIFW	Issue Information including classification, examiner, name, claim, renumbering, etc.	PROSECUTION	1	12164131-2009-04-16-00002-IIFW.pdf
04-16-2009	BIB	Bibliographic Data Sheet	PROSECUTION	1	12164131-2009-04-16-00001-BIB.pdf
04-03-2009	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	12164131-2009-04-03-00005-A....pdf
04-03-2009	SPEC	Specification	PROSECUTION	1	12164131-2009-04-03-00004-SPEC.pdf
04-03-2009	CLM	Claims	PROSECUTION	1	12164131-2009-04-03-00003-CLM.pdf
04-03-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	12164131-2009-04-03-00002-REM.pdf
04-03-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12164131-2009-04-03-00001-N417.pdf
04-02-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12164131-2009-04-02-00001-WFEE.pdf
01-07-2009	CTNF	Non-Final Rejection	PROSECUTION	7	12164131-2009-01-07-00005-CTNF.pdf
01-07-2009	892	List of references cited by examiner	PRIOR ART	1	12164131-2009-01-07-00004-892.pdf
01-07-2009	FWCLM	Index of Claims	PROSECUTION	1	12164131-2009-01-07-00003-FWCLM.pdf
01-07-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12164131-2009-01-07-00002-SRFW.pdf
01-07-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	12164131-2009-01-07-00001-SRNT.pdf
10-30-2008	NTC.PUB	Notice of Publication	PROSECUTION	1	12164131-2008-10-30-00001-NTC.PUB.pdf
07-18-2008	APP.FILE.REC	Filing Receipt	PROSECUTION	3	12164131-2008-07-18-00001-APP.FILE.REC.pdf
06-30-2008	OATH	Oath or Declaration filed	PROSECUTION	2	12164131-2008-06-30-00008-OATH.pdf
06-30-2008	SPEC	Specification	PROSECUTION	14	12164131-2008-06-30-00007-SPEC.pdf
06-30-2008	CLM	Claims	PROSECUTION	2	12164131-2008-06-30-00006-CLM.pdf
06-30-2008	ABST	Abstract	PROSECUTION	1	12164131-2008-06-30-00005-ABST.pdf
06-30-2008	DRW	Drawings-only black and white line drawings	PROSECUTION	8	12164131-2008-06-30-00004-DRW.pdf
06-30-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12164131-2008-06-30-00003-WFEE.pdf
06-30-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12164131-2008-06-30-00002-N417.pdf
06-30-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12164131-2008-06-30-00001-WFEE.pdf
