Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
11-24-2009	ISSUE.NTF	Issue Notification	PROSECUTION	1	11854213-2009-11-24-00001-ISSUE.NTF.pdf
11-16-2009	N271	Response to Amendment under Rule 312	PROSECUTION	2	11854213-2009-11-16-00002-N271.pdf
11-16-2009	ANE.I	Amendment After Final or under 37CFR 1.312, initialed by the examiner.	PROSECUTION	1	11854213-2009-11-16-00001-ANE.I.pdf
10-14-2009	IFEE	Issue Fee Payment (PTO-85B)	PROSECUTION	1	11854213-2009-10-14-00003-IFEE.pdf
10-14-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	11854213-2009-10-14-00002-WFEE.pdf
10-14-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11854213-2009-10-14-00001-N417.pdf
08-10-2009	A.NA	Amendment after Notice of Allowance (Rule 312)	PROSECUTION	1	11854213-2009-08-10-00004-A.NA.pdf
08-10-2009	SPEC	Specification	PROSECUTION	1	11854213-2009-08-10-00003-SPEC.pdf
08-10-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	11854213-2009-08-10-00002-REM.pdf
08-10-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11854213-2009-08-10-00001-N417.pdf
07-14-2009	NOA	Notice of Allowance and Fees Due (PTOL-85)	PROSECUTION	7	11854213-2009-07-14-00005-NOA.pdf
07-14-2009	FWCLM	Index of Claims	PROSECUTION	1	11854213-2009-07-14-00004-FWCLM.pdf
07-14-2009	IIFW	Issue Information including classification, examiner, name, claim, renumbering, etc.	PROSECUTION	1	11854213-2009-07-14-00003-IIFW.pdf
07-14-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	11854213-2009-07-14-00002-SRFW.pdf
07-14-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	11854213-2009-07-14-00001-SRNT.pdf
06-30-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	11854213-2009-06-30-00001-SRNT.pdf
05-20-2009	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	11854213-2009-05-20-00005-A....pdf
05-20-2009	CLM	Claims	PROSECUTION	5	11854213-2009-05-20-00004-CLM.pdf
05-20-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	3	11854213-2009-05-20-00003-REM.pdf
05-20-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	11854213-2009-05-20-00002-WFEE.pdf
05-20-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11854213-2009-05-20-00001-N417.pdf
01-26-2009	CTNF	Non-Final Rejection	PROSECUTION	5	11854213-2009-01-26-00006-CTNF.pdf
01-26-2009	BIB	Bibliographic Data Sheet	PROSECUTION	1	11854213-2009-01-26-00005-BIB.pdf
01-26-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	11854213-2009-01-26-00004-SRFW.pdf
01-26-2009	1449	List of References cited by applicant and considered by examiner	PROSECUTION	1	11854213-2009-01-26-00003-1449.pdf
01-26-2009	SRNT	Examiner's search strategy and results	PROSECUTION	2	11854213-2009-01-26-00002-SRNT.pdf
01-26-2009	FWCLM	Index of Claims	PROSECUTION	1	11854213-2009-01-26-00001-FWCLM.pdf
01-12-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	11854213-2009-01-12-00001-SRNT.pdf
07-31-2008	NTC.PUB	Notice of Publication	PROSECUTION	1	11854213-2008-07-31-00001-NTC.PUB.pdf
04-24-2008	NTC.PUB.DATE	Notice of New or Revised Publication Date	PROSECUTION	1	11854213-2008-04-24-00001-NTC.PUB.DATE.pdf
04-22-2008	L_R OUT	Any document coming from L and R	PROSECUTION	1	11854213-2008-04-22-00001-L_R OUT.pdf
04-07-2008	L_R OUT	Any document coming from L and R	PROSECUTION	1	11854213-2008-04-07-00001-L_R OUT.pdf
12-31-2007	TRAN.LET	Transmittal Letter	PROSECUTION	2	11854213-2007-12-31-00004-TRAN.LET.pdf
12-31-2007	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	1	11854213-2007-12-31-00003-IDS.pdf
12-31-2007	NPL	Non Patent Literature	PRIOR ART	2	
12-31-2007	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11854213-2007-12-31-00001-N417.pdf
10-22-2007	APP.FILE.REC	Filing Receipt	PROSECUTION	3	11854213-2007-10-22-00001-APP.FILE.REC.pdf
10-12-2007	CFILE	Request for Corrected Filing Receipt	PROSECUTION	8	11854213-2007-10-12-00002-CFILE.pdf
10-12-2007	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11854213-2007-10-12-00001-N417.pdf
09-25-2007	APP.FILE.REC	Filing Receipt	PROSECUTION	3	11854213-2007-09-25-00001-APP.FILE.REC.pdf
09-12-2007	TRNA	Transmittal of New Application	PROSECUTION	1	11854213-2007-09-12-00011-TRNA.pdf
09-12-2007	PA..	Power of Attorney	PROSECUTION	2	11854213-2007-09-12-00010-PA...pdf
09-12-2007	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	11854213-2007-09-12-00009-WFEE.pdf
09-12-2007	N417	EFS Acknowledgment Receipt	PROSECUTION	3	11854213-2007-09-12-00008-N417.pdf
09-12-2007	ADS	Application Data Sheet	PROSECUTION	3	11854213-2007-09-12-00007-ADS.pdf
09-12-2007	OATH	Oath or Declaration filed	PROSECUTION	1	11854213-2007-09-12-00006-OATH.pdf
09-12-2007	SPEC	Specification	PROSECUTION	29	11854213-2007-09-12-00005-SPEC.pdf
09-12-2007	CLM	Claims	PROSECUTION	4	11854213-2007-09-12-00004-CLM.pdf
09-12-2007	ABST	Abstract	PROSECUTION	1	11854213-2007-09-12-00003-ABST.pdf
09-12-2007	DRW	Drawings-only black and white line drawings	PROSECUTION	5	11854213-2007-09-12-00002-DRW.pdf
09-12-2007	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11854213-2007-09-12-00001-WFEE.pdf
