Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
08-29-2011	EBCC.AD	Notice of Change of Address placed in File Wrapper due to EBC Customer Number update	PROSECUTION	1	12100088-2011-08-29-00001-EBCC.AD.pdf
02-10-2010	ISSUE.NTF	Issue Notification	PROSECUTION	1	12100088-2010-02-10-00001-ISSUE.NTF.pdf
01-13-2010	IFEE	Issue Fee Payment (PTO-85B)	PROSECUTION	1	12100088-2010-01-13-00003-IFEE.pdf
01-13-2010	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12100088-2010-01-13-00002-WFEE.pdf
01-13-2010	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12100088-2010-01-13-00001-N417.pdf
11-30-2009	NOA	Notice of Allowance and Fees Due (PTOL-85)	PROSECUTION	7	12100088-2009-11-30-00006-NOA.pdf
11-30-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	12100088-2009-11-30-00005-SRNT.pdf
11-30-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12100088-2009-11-30-00004-SRFW.pdf
11-30-2009	BIB	Bibliographic Data Sheet	PROSECUTION	1	12100088-2009-11-30-00003-BIB.pdf
11-30-2009	IIFW	Issue Information including classification, examiner, name, claim, renumbering, etc.	PROSECUTION	1	12100088-2009-11-30-00002-IIFW.pdf
11-30-2009	SRNT	Examiner's search strategy and results	PROSECUTION	3	12100088-2009-11-30-00001-SRNT.pdf
09-18-2009	CRFE	CRF entered - partial listing printed by STIC	PROSECUTION	11	12100088-2009-09-18-00001-CRFE.pdf
09-01-2009	RCEX	Request for Continued Examination (RCE)	PROSECUTION	1	12100088-2009-09-01-00010-RCEX.pdf
09-01-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12100088-2009-09-01-00009-WFEE.pdf
09-01-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	3	12100088-2009-09-01-00008-N417.pdf
09-01-2009	AMSB	Amendment Submitted/Entered with Filing of CPA/RCE	PROSECUTION	1	12100088-2009-09-01-00007-AMSB.pdf
09-01-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	3	12100088-2009-09-01-00006-REM.pdf
09-01-2009	NPL	Non Patent Literature	PRIOR ART	5	
09-01-2009	NPL	Non Patent Literature	PRIOR ART	13	
09-01-2009	NPL	Non Patent Literature	PRIOR ART	21	
09-01-2009	NPL	Non Patent Literature	PRIOR ART	11	
09-01-2009	SEQ.TXT	Sequence Listing (Text File)	PROSECUTION	1	12100088-2009-09-01-00001-SEQ.TXT.pdf
07-23-2009	CTFR	Final Rejection	PROSECUTION	8	12100088-2009-07-23-00009-CTFR.pdf
07-23-2009	892	List of references cited by examiner	PRIOR ART	1	12100088-2009-07-23-00008-892.pdf
07-23-2009	FWCLM	Index of Claims	PROSECUTION	1	12100088-2009-07-23-00007-FWCLM.pdf
07-23-2009	SRNT	Examiner's search strategy and results	PROSECUTION	3	12100088-2009-07-23-00006-SRNT.pdf
07-23-2009	SEQ.REQ.DISC	Requirements for Sequence Disclosure Notice	PROSECUTION	1	12100088-2009-07-23-00005-SEQ.REQ.DISC.pdf
07-23-2009	OA.APPENDIX	Office Action Appendix	PROSECUTION	3	12100088-2009-07-23-00004-OA.APPENDIX.pdf
07-23-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	12100088-2009-07-23-00003-SRNT.pdf
07-23-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12100088-2009-07-23-00002-SRFW.pdf
07-23-2009	NPL	Non Patent Literature	PRIOR ART	7	
04-22-2009	AF/D	Rule 130, 131 or 132 Affidavits	PROSECUTION	12	12100088-2009-04-22-00009-AF-D.pdf
04-22-2009	CRFS	CRF Statement Paper and CRF are the same	PROSECUTION	2	12100088-2009-04-22-00008-CRFS.pdf
04-22-2009	SEQLIST	Sequence Listing	PROSECUTION	173	12100088-2009-04-22-00007-SEQLIST.pdf
04-22-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12100088-2009-04-22-00006-N417.pdf
04-22-2009	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	12100088-2009-04-22-00005-A....pdf
04-22-2009	SPEC	Specification	PROSECUTION	5	12100088-2009-04-22-00004-SPEC.pdf
04-22-2009	CLM	Claims	PROSECUTION	1	12100088-2009-04-22-00003-CLM.pdf
04-22-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	5	12100088-2009-04-22-00002-REM.pdf
04-22-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12100088-2009-04-22-00001-WFEE.pdf
