Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
04-29-2009	ISSUE.NTF	Issue Notification	PROSECUTION	1	11944150-2009-04-29-00001-ISSUE.NTF.pdf
04-13-2009	IFEE	Issue Fee Payment (PTO-85B)	PROSECUTION	1	11944150-2009-04-13-00003-IFEE.pdf
04-13-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	11944150-2009-04-13-00002-WFEE.pdf
04-13-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11944150-2009-04-13-00001-N417.pdf
01-13-2009	NOA	Notice of Allowance and Fees Due (PTOL-85)	PROSECUTION	7	11944150-2009-01-13-00008-NOA.pdf
01-13-2009	SRNT	Examiner's search strategy and results	PROSECUTION	17	11944150-2009-01-13-00007-SRNT.pdf
01-13-2009	BIB	Bibliographic Data Sheet	PROSECUTION	1	11944150-2009-01-13-00006-BIB.pdf
01-13-2009	1449	List of References cited by applicant and considered by examiner	PROSECUTION	2	11944150-2009-01-13-00005-1449.pdf
01-13-2009	1449	List of References cited by applicant and considered by examiner	PROSECUTION	1	11944150-2009-01-13-00004-1449.pdf
01-13-2009	SRNT	Examiner's search strategy and results	PROSECUTION	2	11944150-2009-01-13-00003-SRNT.pdf
01-13-2009	IIFW	Issue Information including classification, examiner, name, claim, renumbering, etc.	PROSECUTION	1	11944150-2009-01-13-00002-IIFW.pdf
01-13-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	11944150-2009-01-13-00001-SRFW.pdf
04-24-2008	NTC.PUB	Notice of Publication	PROSECUTION	1	11944150-2008-04-24-00001-NTC.PUB.pdf
04-22-2008	TRAN.LET	Transmittal Letter	PROSECUTION	1	11944150-2008-04-22-00007-TRAN.LET.pdf
04-22-2008	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	1	11944150-2008-04-22-00006-IDS.pdf
04-22-2008	A.PE	Preliminary Amendment	PROSECUTION	1	11944150-2008-04-22-00005-A.PE.pdf
04-22-2008	SPEC	Specification	PROSECUTION	1	11944150-2008-04-22-00004-SPEC.pdf
04-22-2008	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	11944150-2008-04-22-00003-REM.pdf
04-22-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11944150-2008-04-22-00002-N417.pdf
04-22-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11944150-2008-04-22-00001-WFEE.pdf
01-15-2008	TRAN.LET	Transmittal Letter	PROSECUTION	1	11944150-2008-01-15-00017-TRAN.LET.pdf
01-15-2008	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	2	11944150-2008-01-15-00016-IDS.pdf
01-15-2008	NPL	Non Patent Literature	PRIOR ART	5	
01-15-2008	FOR	Foreign Reference	PRIOR ART	40	11944150-2008-01-15-00014-FOR.pdf
01-15-2008	FOR	Foreign Reference	PRIOR ART	45	11944150-2008-01-15-00013-FOR.pdf
01-15-2008	FOR	Foreign Reference	PRIOR ART	62	11944150-2008-01-15-00012-FOR.pdf
01-15-2008	FOR	Foreign Reference	PRIOR ART	54	11944150-2008-01-15-00011-FOR.pdf
01-15-2008	FOR	Foreign Reference	PRIOR ART	31	11944150-2008-01-15-00010-FOR.pdf
01-15-2008	FOR	Foreign Reference	PRIOR ART	216	11944150-2008-01-15-00009-FOR.pdf
01-15-2008	NPL	Non Patent Literature	PRIOR ART	6	
01-15-2008	NPL	Non Patent Literature	PRIOR ART	1	
01-15-2008	NPL	Non Patent Literature	PRIOR ART	4	
01-15-2008	NPL	Non Patent Literature	PRIOR ART	2	
01-15-2008	NPL	Non Patent Literature	PRIOR ART	8	
01-15-2008	NPL	Non Patent Literature	PRIOR ART	10	
01-15-2008	NPL	Non Patent Literature	PRIOR ART	13	
01-15-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	4	11944150-2008-01-15-00001-N417.pdf
01-14-2008	APP.FILE.REC	Filing Receipt	PROSECUTION	3	11944150-2008-01-14-00001-APP.FILE.REC.pdf
01-10-2008	LET.	Miscellaneous Incoming Letter	PROSECUTION	1	11944150-2008-01-10-00008-LET..pdf
01-10-2008	SPEC	Specification	PROSECUTION	14	11944150-2008-01-10-00007-SPEC.pdf
01-10-2008	CLM	Claims	PROSECUTION	2	11944150-2008-01-10-00006-CLM.pdf
01-10-2008	ABST	Abstract	PROSECUTION	1	11944150-2008-01-10-00005-ABST.pdf
01-10-2008	SPEC	Specification	PROSECUTION	14	11944150-2008-01-10-00004-SPEC.pdf
01-10-2008	CLM	Claims	PROSECUTION	2	11944150-2008-01-10-00003-CLM.pdf
01-10-2008	ABST	Abstract	PROSECUTION	1	11944150-2008-01-10-00002-ABST.pdf
01-10-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	3	11944150-2008-01-10-00001-N417.pdf
12-13-2007	APP.FILE.REC	Filing Receipt	PROSECUTION	3	11944150-2007-12-13-00002-APP.FILE.REC.pdf
12-13-2007	NT.CR.APP.PA	Notice to File Corrected Application Papers	PROSECUTION	2	11944150-2007-12-13-00001-NT.CR.APP.PA.pdf
11-21-2007	A.PE	Preliminary Amendment	PROSECUTION	1	11944150-2007-11-21-00013-A.PE.pdf
11-21-2007	SPEC	Specification	PROSECUTION	1	11944150-2007-11-21-00012-SPEC.pdf
11-21-2007	CLM	Claims	PROSECUTION	1	11944150-2007-11-21-00011-CLM.pdf
11-21-2007	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	11944150-2007-11-21-00010-REM.pdf
11-21-2007	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	11944150-2007-11-21-00009-WFEE.pdf
11-21-2007	N417	EFS Acknowledgment Receipt	PROSECUTION	3	11944150-2007-11-21-00008-N417.pdf
11-21-2007	TRNA	Transmittal of New Application	PROSECUTION	2	11944150-2007-11-21-00007-TRNA.pdf
11-21-2007	SPEC	Specification	PROSECUTION	13	11944150-2007-11-21-00006-SPEC.pdf
11-21-2007	CLM	Claims	PROSECUTION	7	11944150-2007-11-21-00005-CLM.pdf
11-21-2007	ABST	Abstract	PROSECUTION	1	11944150-2007-11-21-00004-ABST.pdf
11-21-2007	DRW	Drawings-only black and white line drawings	PROSECUTION	6	11944150-2007-11-21-00003-DRW.pdf
11-21-2007	OATH	Oath or Declaration filed	PROSECUTION	9	11944150-2007-11-21-00002-OATH.pdf
11-21-2007	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11944150-2007-11-21-00001-WFEE.pdf
