Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
02-17-2010	ISSUE.NTF	Issue Notification	PROSECUTION	1	11939934-2010-02-17-00001-ISSUE.NTF.pdf
01-22-2010	IFEE	Issue Fee Payment (PTO-85B)	PROSECUTION	1	11939934-2010-01-22-00005-IFEE.pdf
01-22-2010	TRAN.LET	Transmittal Letter	PROSECUTION	1	11939934-2010-01-22-00004-TRAN.LET.pdf
01-22-2010	N427	Post Allowance Communication - Incoming	PROSECUTION	2	11939934-2010-01-22-00003-N427.pdf
01-22-2010	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	11939934-2010-01-22-00002-WFEE.pdf
01-22-2010	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11939934-2010-01-22-00001-N417.pdf
11-12-2009	SPEC	Specification	PROSECUTION	1	11939934-2009-11-12-00001-SPEC.pdf
10-23-2009	NOA	Notice of Allowance and Fees Due (PTOL-85)	PROSECUTION	4	11939934-2009-10-23-00008-NOA.pdf
10-23-2009	NOA	Notice of Allowance and Fees Due (PTOL-85)	PROSECUTION	2	11939934-2009-10-23-00007-NOA.pdf
10-23-2009	BIB	Bibliographic Data Sheet	PROSECUTION	1	11939934-2009-10-23-00006-BIB.pdf
10-23-2009	FWCLM	Index of Claims	PROSECUTION	2	11939934-2009-10-23-00005-FWCLM.pdf
10-23-2009	SPEC.NE	Specification-Amendment Not Entered	PROSECUTION	1	11939934-2009-10-23-00004-SPEC.NE.pdf
10-23-2009	IIFW	Issue Information including classification, examiner, name, claim, renumbering, etc.	PROSECUTION	1	11939934-2009-10-23-00003-IIFW.pdf
10-23-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	11939934-2009-10-23-00002-SRFW.pdf
10-23-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	11939934-2009-10-23-00001-SRNT.pdf
07-14-2009	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	11939934-2009-07-14-00010-A....pdf
07-14-2009	SPEC	Specification	PROSECUTION	1	11939934-2009-07-14-00009-SPEC.pdf
07-14-2009	ABST	Abstract	PROSECUTION	1	11939934-2009-07-14-00008-ABST.pdf
07-14-2009	CLM	Claims	PROSECUTION	7	11939934-2009-07-14-00007-CLM.pdf
07-14-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	5	11939934-2009-07-14-00006-REM.pdf
07-14-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	11939934-2009-07-14-00005-WFEE.pdf
07-14-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11939934-2009-07-14-00004-N417.pdf
